open;high;low;close;volume;time;datetime;Time2;fvg_bearish;fvg_bullish;fvg_bearish_high;fvg_bearish_low;fvg_bullish_high;fvg_bullish_low
0.0075883;0.0076679;0.007576;0.0076471;21394006.0;1714139280000;2024-04-26 13:48:00+00:00;2024-04-26 13:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0076443;0.007647;0.0075935;0.0076178;9078115.0;1714139460000;2024-04-26 13:51:00+00:00;2024-04-26 13:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0076177;0.0076293;0.0076008;0.0076153;49108219.0;1714139640000;2024-04-26 13:54:00+00:00;2024-04-26 13:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0076136;0.0076461;0.0076113;0.0076316;8449610.0;1714139820000;2024-04-26 13:57:00+00:00;2024-04-26 13:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0076299;0.0076597;0.0075932;0.0076509;18749529.0;1714140000000;2024-04-26 14:00:00+00:00;2024-04-26 14:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0076505;0.0076548;0.0075848;0.0075953;11958545.0;1714140180000;2024-04-26 14:03:00+00:00;2024-04-26 14:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007596;0.0076274;0.0075652;0.0076267;8797537.0;1714140360000;2024-04-26 14:06:00+00:00;2024-04-26 14:06:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007628;0.00766;0.0076159;0.007658;15031043.0;1714140540000;2024-04-26 14:09:00+00:00;2024-04-26 14:09:00+00:00;0.0;1.0;0.0;0.0;0.0076608;0.0076274
0.0076609;0.0077278;0.0076608;0.0077124;62088523.0;1714140720000;2024-04-26 14:12:00+00:00;2024-04-26 14:12:00+00:00;0.0;1.0;0.0;0.0;0.0076734;0.00766
0.0077123;0.0077564;0.0076734;0.0077473;17814664.0;1714140900000;2024-04-26 14:15:00+00:00;2024-04-26 14:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0077495;0.0077655;0.0077008;0.0077074;16402895.0;1714141080000;2024-04-26 14:18:00+00:00;2024-04-26 14:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0077073;0.0077104;0.0076724;0.0076868;7585350.0;1714141260000;2024-04-26 14:21:00+00:00;2024-04-26 14:21:00+00:00;1.0;0.0;0.0077008;0.0076946;0.0;0.0
0.0076865;0.0076946;0.0076569;0.0076618;10335929.0;1714141440000;2024-04-26 14:24:00+00:00;2024-04-26 14:24:00+00:00;1.0;0.0;0.0076724;0.0076697;0.0;0.0
0.0076606;0.0076697;0.0076223;0.0076349;15719450.0;1714141620000;2024-04-26 14:27:00+00:00;2024-04-26 14:27:00+00:00;1.0;0.0;0.0076569;0.0076552;0.0;0.0
0.007635;0.0076552;0.0075839;0.0076492;34878462.0;1714141800000;2024-04-26 14:30:00+00:00;2024-04-26 14:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0076487;0.0076617;0.0076211;0.0076393;21856338.0;1714141980000;2024-04-26 14:33:00+00:00;2024-04-26 14:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0076394;0.0076397;0.0075417;0.0075573;14907379.0;1714142160000;2024-04-26 14:36:00+00:00;2024-04-26 14:36:00+00:00;1.0;0.0;0.0076211;0.0075558;0.0;0.0
0.0075558;0.0075558;0.0074867;0.0075502;20216332.0;1714142340000;2024-04-26 14:39:00+00:00;2024-04-26 14:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075533;0.0075706;0.0075305;0.0075545;20230620.0;1714142520000;2024-04-26 14:42:00+00:00;2024-04-26 14:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075573;0.0075573;0.0074988;0.0075275;18646991.0;1714142700000;2024-04-26 14:45:00+00:00;2024-04-26 14:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075271;0.0075673;0.0075113;0.0075176;18822506.0;1714142880000;2024-04-26 14:48:00+00:00;2024-04-26 14:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075177;0.0075391;0.0074637;0.0075044;19220474.0;1714143060000;2024-04-26 14:51:00+00:00;2024-04-26 14:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074986;0.0075199;0.0074747;0.0075029;11550370.0;1714143240000;2024-04-26 14:54:00+00:00;2024-04-26 14:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075028;0.0075029;0.0074713;0.0074841;6410554.0;1714143420000;2024-04-26 14:57:00+00:00;2024-04-26 14:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074841;0.0075115;0.0074775;0.0075046;10240559.0;1714143600000;2024-04-26 15:00:00+00:00;2024-04-26 15:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075033;0.0075112;0.0074418;0.0074433;29417438.0;1714143780000;2024-04-26 15:03:00+00:00;2024-04-26 15:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074425;0.0074908;0.007417;0.0074831;21647649.0;1714143960000;2024-04-26 15:06:00+00:00;2024-04-26 15:06:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007483;0.0074899;0.0074474;0.0074573;11561612.0;1714144140000;2024-04-26 15:09:00+00:00;2024-04-26 15:09:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074574;0.0074895;0.0074476;0.0074794;8350927.0;1714144320000;2024-04-26 15:12:00+00:00;2024-04-26 15:12:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074793;0.007514;0.0074547;0.0075064;43961005.0;1714144500000;2024-04-26 15:15:00+00:00;2024-04-26 15:15:00+00:00;0.0;1.0;0.0;0.0;0.0074974;0.0074895
0.0075068;0.0075489;0.0074974;0.0075028;14790670.0;1714144680000;2024-04-26 15:18:00+00:00;2024-04-26 15:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075027;0.0075165;0.0074838;0.0074868;5552735.0;1714144860000;2024-04-26 15:21:00+00:00;2024-04-26 15:21:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007484;0.0075079;0.0074528;0.0074951;11833741.0;1714145040000;2024-04-26 15:24:00+00:00;2024-04-26 15:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074949;0.007505;0.0074815;0.0074841;5858178.0;1714145220000;2024-04-26 15:27:00+00:00;2024-04-26 15:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074842;0.0075136;0.0074716;0.0075131;5402182.0;1714145400000;2024-04-26 15:30:00+00:00;2024-04-26 15:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075127;0.0075132;0.007468;0.007472;11147509.0;1714145580000;2024-04-26 15:33:00+00:00;2024-04-26 15:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074717;0.0074985;0.007459;0.0074936;14983936.0;1714145760000;2024-04-26 15:36:00+00:00;2024-04-26 15:36:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074927;0.0074927;0.0074724;0.0074903;14096778.0;1714145940000;2024-04-26 15:39:00+00:00;2024-04-26 15:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074889;0.0074989;0.007477;0.0074847;8324899.0;1714146120000;2024-04-26 15:42:00+00:00;2024-04-26 15:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074892;0.007503;0.0074473;0.0074707;11771588.0;1714146300000;2024-04-26 15:45:00+00:00;2024-04-26 15:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074707;0.0075176;0.0074706;0.0074935;22366692.0;1714146480000;2024-04-26 15:48:00+00:00;2024-04-26 15:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074936;0.0075;0.0074606;0.0074753;3873882.0;1714146660000;2024-04-26 15:51:00+00:00;2024-04-26 15:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074748;0.0074788;0.0074578;0.0074597;5645726.0;1714146840000;2024-04-26 15:54:00+00:00;2024-04-26 15:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074597;0.0074646;0.0074514;0.0074588;2720235.0;1714147020000;2024-04-26 15:57:00+00:00;2024-04-26 15:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074587;0.007475;0.007446;0.0074718;910285.0;1714147200000;2024-04-26 16:00:00+00:00;2024-04-26 16:00:00+00:00;0.0;1.0;0.0;0.0;0.0074653;0.0074646
0.0074717;0.0075131;0.0074653;0.0074712;6795755.0;1714147380000;2024-04-26 16:03:00+00:00;2024-04-26 16:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074713;0.0074775;0.007352;0.007371;51422142.0;1714147560000;2024-04-26 16:06:00+00:00;2024-04-26 16:06:00+00:00;1.0;0.0;0.0074653;0.0073878;0.0;0.0
0.007371;0.0073878;0.0073598;0.0073857;8743188.0;1714147740000;2024-04-26 16:09:00+00:00;2024-04-26 16:09:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0073861;0.00739;0.0073036;0.0073036;20605711.0;1714147920000;2024-04-26 16:12:00+00:00;2024-04-26 16:12:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0073035;0.0073776;0.0072931;0.0073736;19039567.0;1714148100000;2024-04-26 16:15:00+00:00;2024-04-26 16:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0073735;0.0074043;0.0073733;0.0073811;7538909.0;1714148280000;2024-04-26 16:18:00+00:00;2024-04-26 16:18:00+00:00;0.0;1.0;0.0;0.0;0.0073798;0.0073776
0.0073799;0.0074146;0.0073798;0.0073985;6225324.0;1714148460000;2024-04-26 16:21:00+00:00;2024-04-26 16:21:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0073986;0.0074166;0.0073874;0.0073876;6532208.0;1714148640000;2024-04-26 16:24:00+00:00;2024-04-26 16:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0073896;0.0074031;0.007363;0.0073888;57720318.0;1714148820000;2024-04-26 16:27:00+00:00;2024-04-26 16:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007389;0.0074363;0.0073887;0.007424;9603592.0;1714149000000;2024-04-26 16:30:00+00:00;2024-04-26 16:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074238;0.0074318;0.0074022;0.0074046;5746944.0;1714149180000;2024-04-26 16:33:00+00:00;2024-04-26 16:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074046;0.0074063;0.0073593;0.0073656;5587882.0;1714149360000;2024-04-26 16:36:00+00:00;2024-04-26 16:36:00+00:00;1.0;0.0;0.0074022;0.0073959;0.0;0.0
0.0073655;0.0073959;0.0073624;0.007369;9823220.0;1714149540000;2024-04-26 16:39:00+00:00;2024-04-26 16:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0073689;0.0073749;0.0073491;0.0073549;54757809.0;1714149720000;2024-04-26 16:42:00+00:00;2024-04-26 16:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0073549;0.0073847;0.0073543;0.0073825;4828122.0;1714149900000;2024-04-26 16:45:00+00:00;2024-04-26 16:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0073825;0.0074083;0.0073682;0.0073971;12252031.0;1714150080000;2024-04-26 16:48:00+00:00;2024-04-26 16:48:00+00:00;0.0;1.0;0.0;0.0;0.007386;0.0073847
0.0073972;0.0074294;0.007386;0.0074049;6700526.0;1714150260000;2024-04-26 16:51:00+00:00;2024-04-26 16:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007405;0.007425;0.0074049;0.0074184;5184930.0;1714150440000;2024-04-26 16:54:00+00:00;2024-04-26 16:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074184;0.007433;0.0074074;0.0074117;8049928.0;1714150620000;2024-04-26 16:57:00+00:00;2024-04-26 16:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074116;0.0074367;0.0074024;0.0074276;7055061.0;1714150800000;2024-04-26 17:00:00+00:00;2024-04-26 17:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074277;0.0074278;0.007402;0.0074131;4712399.0;1714150980000;2024-04-26 17:03:00+00:00;2024-04-26 17:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007413;0.0074202;0.0074049;0.0074156;3828921.0;1714151160000;2024-04-26 17:06:00+00:00;2024-04-26 17:06:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074155;0.0074205;0.007403;0.0074135;5200893.0;1714151340000;2024-04-26 17:09:00+00:00;2024-04-26 17:09:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074136;0.0074537;0.0074134;0.0074533;17840532.0;1714151520000;2024-04-26 17:12:00+00:00;2024-04-26 17:12:00+00:00;0.0;1.0;0.0;0.0;0.0074209;0.0074205
0.0074533;0.0074657;0.0074209;0.0074209;4407498.0;1714151700000;2024-04-26 17:15:00+00:00;2024-04-26 17:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074209;0.0074457;0.0074167;0.007444;6134391.0;1714151880000;2024-04-26 17:18:00+00:00;2024-04-26 17:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074441;0.0074468;0.0074299;0.0074388;5461879.0;1714152060000;2024-04-26 17:21:00+00:00;2024-04-26 17:21:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074394;0.0074457;0.0074356;0.0074417;4019095.0;1714152240000;2024-04-26 17:24:00+00:00;2024-04-26 17:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.00744;0.0074484;0.0074339;0.007438;2253165.0;1714152420000;2024-04-26 17:27:00+00:00;2024-04-26 17:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074381;0.0074385;0.0073934;0.0074001;16354898.0;1714152600000;2024-04-26 17:30:00+00:00;2024-04-26 17:30:00+00:00;1.0;0.0;0.0074339;0.0074235;0.0;0.0
0.0074002;0.0074235;0.0074001;0.0074174;5138822.0;1714152780000;2024-04-26 17:33:00+00:00;2024-04-26 17:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074174;0.0074428;0.0074132;0.0074306;5227048.0;1714152960000;2024-04-26 17:36:00+00:00;2024-04-26 17:36:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074307;0.0074398;0.0073895;0.0073933;9820437.0;1714153140000;2024-04-26 17:39:00+00:00;2024-04-26 17:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0073934;0.0074244;0.0073925;0.0074242;3640839.0;1714153320000;2024-04-26 17:42:00+00:00;2024-04-26 17:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074273;0.0074729;0.0074273;0.0074366;7042609.0;1714153500000;2024-04-26 17:45:00+00:00;2024-04-26 17:45:00+00:00;0.0;1.0;0.0;0.0;0.0074369;0.0074244
0.0074369;0.0074565;0.0074369;0.0074462;3677569.0;1714153680000;2024-04-26 17:48:00+00:00;2024-04-26 17:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074461;0.0074679;0.007446;0.007456;3766467.0;1714153860000;2024-04-26 17:51:00+00:00;2024-04-26 17:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007456;0.0074636;0.0074351;0.0074412;4432753.0;1714154040000;2024-04-26 17:54:00+00:00;2024-04-26 17:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074412;0.0074682;0.0074403;0.0074661;2810879.0;1714154220000;2024-04-26 17:57:00+00:00;2024-04-26 17:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007466;0.0074664;0.0074403;0.0074505;4067461.0;1714154400000;2024-04-26 18:00:00+00:00;2024-04-26 18:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074503;0.0074656;0.0074503;0.0074641;2409018.0;1714154580000;2024-04-26 18:03:00+00:00;2024-04-26 18:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007462;0.0075008;0.007456;0.0074905;19032877.0;1714154760000;2024-04-26 18:06:00+00:00;2024-04-26 18:06:00+00:00;0.0;1.0;0.0;0.0;0.0074871;0.0074656
0.0074905;0.0075004;0.0074871;0.007489;7026081.0;1714154940000;2024-04-26 18:09:00+00:00;2024-04-26 18:09:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074885;0.0075043;0.0074885;0.0074911;2736602.0;1714155120000;2024-04-26 18:12:00+00:00;2024-04-26 18:12:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074912;0.0074914;0.0074573;0.0074632;30538892.0;1714155300000;2024-04-26 18:15:00+00:00;2024-04-26 18:15:00+00:00;1.0;0.0;0.0074885;0.0074701;0.0;0.0
0.0074632;0.0074701;0.0074501;0.0074527;6418305.0;1714155480000;2024-04-26 18:18:00+00:00;2024-04-26 18:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074528;0.0074705;0.0074464;0.0074692;3952605.0;1714155660000;2024-04-26 18:21:00+00:00;2024-04-26 18:21:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074691;0.0074756;0.0074543;0.0074711;3580926.0;1714155840000;2024-04-26 18:24:00+00:00;2024-04-26 18:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074697;0.0074757;0.0074624;0.007472;3358767.0;1714156020000;2024-04-26 18:27:00+00:00;2024-04-26 18:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074722;0.0074727;0.0074541;0.0074541;8569454.0;1714156200000;2024-04-26 18:30:00+00:00;2024-04-26 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074542;0.0074678;0.0074541;0.0074622;3269980.0;1714156380000;2024-04-26 18:33:00+00:00;2024-04-26 18:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074622;0.0074904;0.007461;0.0074861;4481031.0;1714156560000;2024-04-26 18:36:00+00:00;2024-04-26 18:36:00+00:00;0.0;1.0;0.0;0.0;0.0074713;0.0074678
0.0074863;0.0074982;0.0074713;0.0074793;12306463.0;1714156740000;2024-04-26 18:39:00+00:00;2024-04-26 18:39:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074774;0.0074921;0.0074672;0.0074708;5328032.0;1714156920000;2024-04-26 18:42:00+00:00;2024-04-26 18:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074702;0.0074862;0.0074676;0.007474;5072416.0;1714157100000;2024-04-26 18:45:00+00:00;2024-04-26 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074739;0.007476;0.007445;0.0074515;6173769.0;1714157280000;2024-04-26 18:48:00+00:00;2024-04-26 18:48:00+00:00;1.0;0.0;0.0074676;0.007454;0.0;0.0
0.0074517;0.007454;0.0074314;0.0074404;6424555.0;1714157460000;2024-04-26 18:51:00+00:00;2024-04-26 18:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074404;0.007447;0.0074273;0.0074441;3737191.0;1714157640000;2024-04-26 18:54:00+00:00;2024-04-26 18:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074441;0.0074579;0.0074423;0.007455;3317293.0;1714157820000;2024-04-26 18:57:00+00:00;2024-04-26 18:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074547;0.0074603;0.0074405;0.0074405;5407630.0;1714158000000;2024-04-26 19:00:00+00:00;2024-04-26 19:00:00+00:00;1.0;0.0;0.0074423;0.0074405;0.0;0.0
0.0074405;0.0074405;0.0073936;0.007404;13321747.0;1714158180000;2024-04-26 19:03:00+00:00;2024-04-26 19:03:00+00:00;1.0;0.0;0.0074405;0.0074227;0.0;0.0
0.0074039;0.0074227;0.0074026;0.0074198;5289678.0;1714158360000;2024-04-26 19:06:00+00:00;2024-04-26 19:06:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074196;0.0074268;0.0074139;0.0074268;2769370.0;1714158540000;2024-04-26 19:09:00+00:00;2024-04-26 19:09:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074268;0.0074312;0.0074137;0.0074139;3046831.0;1714158720000;2024-04-26 19:12:00+00:00;2024-04-26 19:12:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007414;0.0074314;0.0074088;0.0074122;3221557.0;1714158900000;2024-04-26 19:15:00+00:00;2024-04-26 19:15:00+00:00;1.0;0.0;0.0074137;0.0074098;0.0;0.0
0.0074096;0.0074098;0.0073874;0.007404;6631213.0;1714159080000;2024-04-26 19:18:00+00:00;2024-04-26 19:18:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074039;0.0074116;0.0073965;0.0074039;14910834.0;1714159260000;2024-04-26 19:21:00+00:00;2024-04-26 19:21:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074037;0.007406;0.007396;0.007401;3638276.0;1714159440000;2024-04-26 19:24:00+00:00;2024-04-26 19:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007401;0.0074079;0.0073904;0.0074071;2632677.0;1714159620000;2024-04-26 19:27:00+00:00;2024-04-26 19:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074073;0.0074074;0.0073808;0.0073898;5265934.0;1714159800000;2024-04-26 19:30:00+00:00;2024-04-26 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.00739;0.007403;0.0073702;0.0074011;26806732.0;1714159980000;2024-04-26 19:33:00+00:00;2024-04-26 19:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007401;0.0074069;0.007399;0.0074065;2328515.0;1714160160000;2024-04-26 19:36:00+00:00;2024-04-26 19:36:00+00:00;0.0;1.0;0.0;0.0;0.0074041;0.007403
0.0074066;0.0074207;0.0074041;0.0074206;4723545.0;1714160340000;2024-04-26 19:39:00+00:00;2024-04-26 19:39:00+00:00;0.0;1.0;0.0;0.0;0.0074101;0.0074069
0.0074207;0.0074217;0.0074101;0.0074198;14552426.0;1714160520000;2024-04-26 19:42:00+00:00;2024-04-26 19:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074198;0.0074548;0.007417;0.0074518;3851698.0;1714160700000;2024-04-26 19:45:00+00:00;2024-04-26 19:45:00+00:00;0.0;1.0;0.0;0.0;0.0074515;0.0074217
0.0074544;0.0074771;0.0074515;0.007472;4193287.0;1714160880000;2024-04-26 19:48:00+00:00;2024-04-26 19:48:00+00:00;0.0;1.0;0.0;0.0;0.0074593;0.0074548
0.0074717;0.0074808;0.0074593;0.0074718;4452594.0;1714161060000;2024-04-26 19:51:00+00:00;2024-04-26 19:51:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074717;0.0074829;0.0074683;0.0074743;3651160.0;1714161240000;2024-04-26 19:54:00+00:00;2024-04-26 19:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074743;0.0074845;0.0074504;0.0074504;2258840.0;1714161420000;2024-04-26 19:57:00+00:00;2024-04-26 19:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074506;0.0074854;0.00745;0.0074854;2430648.0;1714161600000;2024-04-26 20:00:00+00:00;2024-04-26 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074845;0.00749;0.0074723;0.0074838;2085747.0;1714161780000;2024-04-26 20:03:00+00:00;2024-04-26 20:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074838;0.007484;0.0074591;0.0074727;3040494.0;1714161960000;2024-04-26 20:06:00+00:00;2024-04-26 20:06:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074729;0.0074826;0.0074713;0.0074823;2705597.0;1714162140000;2024-04-26 20:09:00+00:00;2024-04-26 20:09:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074824;0.0075027;0.0074822;0.0074936;3217617.0;1714162320000;2024-04-26 20:12:00+00:00;2024-04-26 20:12:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074935;0.0074936;0.007469;0.0074854;4718626.0;1714162500000;2024-04-26 20:15:00+00:00;2024-04-26 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074854;0.0075039;0.0074821;0.0075039;2910922.0;1714162680000;2024-04-26 20:18:00+00:00;2024-04-26 20:18:00+00:00;0.0;1.0;0.0;0.0;0.0074981;0.0074936
0.0075042;0.0075245;0.0074981;0.0074984;17827590.0;1714162860000;2024-04-26 20:21:00+00:00;2024-04-26 20:21:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.007498;0.007506;0.0074862;0.0074871;5090515.0;1714163040000;2024-04-26 20:24:00+00:00;2024-04-26 20:24:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074871;0.0075154;0.0074837;0.0075077;3443840.0;1714163220000;2024-04-26 20:27:00+00:00;2024-04-26 20:27:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075077;0.0075362;0.0074942;0.0074971;7382923.0;1714163400000;2024-04-26 20:30:00+00:00;2024-04-26 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074941;0.0075079;0.0074938;0.0075069;2248275.0;1714163580000;2024-04-26 20:33:00+00:00;2024-04-26 20:33:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075089;0.007514;0.007489;0.0074977;4159161.0;1714163760000;2024-04-26 20:36:00+00:00;2024-04-26 20:36:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074976;0.0074988;0.0074656;0.0074874;11154403.0;1714163940000;2024-04-26 20:39:00+00:00;2024-04-26 20:39:00+00:00;1.0;0.0;0.007489;0.0074876;0.0;0.0
0.0074874;0.0074876;0.0074645;0.0074792;25440458.0;1714164120000;2024-04-26 20:42:00+00:00;2024-04-26 20:42:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074791;0.0074855;0.0074716;0.0074716;3307950.0;1714164300000;2024-04-26 20:45:00+00:00;2024-04-26 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074716;0.0074927;0.0074672;0.0074926;3089772.0;1714164480000;2024-04-26 20:48:00+00:00;2024-04-26 20:48:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0074927;0.0075112;0.0074785;0.0075111;2565714.0;1714164660000;2024-04-26 20:51:00+00:00;2024-04-26 20:51:00+00:00;0.0;1.0;0.0;0.0;0.0075099;0.0074927
0.007511;0.0075249;0.0075099;0.0075136;5398565.0;1714164840000;2024-04-26 20:54:00+00:00;2024-04-26 20:54:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075137;0.0075295;0.0075072;0.0075294;3360015.0;1714165020000;2024-04-26 20:57:00+00:00;2024-04-26 20:57:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075295;0.0075307;0.0075013;0.0075307;4454494.0;1714165200000;2024-04-26 21:00:00+00:00;2024-04-26 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075338;0.0075538;0.007523;0.0075253;21637974.0;1714165380000;2024-04-26 21:03:00+00:00;2024-04-26 21:03:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
0.0075253;0.0075288;0.0074976;0.0074976;3237303.0;1714165560000;2024-04-26 21:06:00+00:00;2024-04-26 21:06:00+00:00;1.0;0.0;0.007523;0.0075;0.0;0.0
